Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2019-08-31, Northwestern, 93, 33, 117, 27, 12, 8, 67, 2, 2, 15, 14, 5, 2, 1, 1308, 7, Stanford, 132, 39, 233, 34, 23, 8, 78, 2, 0, 21, 16, 7, 1, 0, 2292, 17
2019-08-31, Southern Utah, 46, 38, 295, 42, 25, 4, 38, 1, 0, 18, 19, 7, 2, 0, 1788, 23, UNLV, 331, 45, 203, 28, 18, 1, 5, 1, 0, 27, 12, 6, 0, 0, 1812, 56
2019-08-31, Duke, 107, 32, 97, 22, 12, 8, 52, 1, 2, 11, 12, 3, 2, 0, 1403, 3, Alabama, 145, 42, 367, 36, 30, 8, 88, 1, 0, 30, 12, 6, 2, 2, 2197, 42
2019-08-31, Weber State, 35, 19, 119, 32, 21, 5, 31, 0, 1, 5, 15, 3, 2, 0, 1678, 0, San Diego State, 130, 43, 108, 30, 16, 2, 10, 1, 0, 14, 20, 5, 3, 1, 1922, 6
2019-08-31, Holy Cross, 64, 27, 167, 29, 16, 3, 15, 1, 0, 14, 12, 3, 1, 0, 1435, 7, Navy, 428, 67, 103, 9, 6, 3, 25, 1, 0, 28, 12, 8, 2, 2, 2165, 45
2019-08-31, Akron, 64, 38, 128, 28, 12, 5, 36, 1, 1, 16, 13, 3, 0, 0, 1897, 3, Illinois, 207, 46, 194, 25, 15, 7, 75, 0, 0, 22, 15, 9, 1, 0, 1703, 42
2019-08-31, UC Davis, 83, 30, 181, 38, 20, 7, 50, 1, 0, 15, 17, 5, 2, 1, 1647, 13, Cal, 233, 51, 238, 28, 16, 5, 42, 3, 1, 24, 15, 4, 2, 1, 1953, 27
2019-08-31, Nicholls, 150, 23, 126, 18, 10, 2, 19, 1, 1, 11, 6, 1, 1, 0, 1131, 14, Kansas State, 361, 58, 212, 22, 16, 2, 20, 0, 0, 33, 12, 10, 1, 0, 2469, 49
2019-08-31, JMU, 172, 48, 156, 20, 13, 2, 20, 2, 1, 18, 14, 5, 0, 0, 1850, 13, West Virginia, 34, 24, 260, 42, 27, 6, 35, 0, 0, 13, 18, 6, 1, 1, 1746, 20
2019-08-31, Miss St, 261, 40, 236, 30, 20, 5, 40, 2, 0, 29, 9, 4, 1, 0, 1837, 38, LA-Lafayette, 163, 38, 267, 40, 24, 5, 45, 3, 1, 27, 10, 4, 2, 0, 1763, 28
